Product URL ,Product ID,Product Name,Product Description,Image URL,Price,Category
"http://affiliates.tyroodr.com/z/1685546/CD20250/","A133RNM12F01","Extraordinary Men Graphic T-shirt","A scarlet red round neck t-shirt featuring Extraordinary Men graphic t-shirt. Because being ordinary is too mainstream don this trendy tee with your favourite denims for the extraordinary outing.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM12F01/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685547/CD20250/","A133RNM10301","World On High Royal Blue Graphic T-shirt","A round neck t-shirt in royal blue colour featuring World On High graphic print. Give in to getting high on what Nature has given you donning this trendy tee paired with your favourite denims and casual shoes.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM10301/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685548/CD20250/","A133RNM0C107","Dove Grey Melange T-shirt With Raglan Sleeves","A round neck t-shirt in dove grey melange colour. The t-shirt features raglan sleeves in contrast colour. Style the tee with dark blue denims for a relaxed evening.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0C107/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685549/CD20250/","A133RNM10604","First Taste This Graphic T-shirt","A white round neck t-shirt with First Taste This graphic print. Beat up the goons with the might of Sabu donning this trendy tee with your favourite denims and casual footwear.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM10604/1_d.jpg","399","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685550/CD20250/","S133RNM74D01","Fresh Yellow Underground T-shirt","A fresh yellow round neck t-shirt featuring underground graphic print on the front. This short sleeves t-shirt paired with your favourite denims, is perfect for a jazzy weekend.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S133RNM74D01/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685551/CD20250/","S133RNM6D801","Grey Cbi Ka Tota Graphic T-shirt","Satire takes a new high in this graphic printed tee. The printed t-shirt features a witty caricature of the CBI Ka Tota. It has comfortable fit with short sleeves and round neck.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/S133RNM6D801/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685552/CD20250/","S133RNM79A01","Disney The Big Bad Wolf T-shirt","A fresh new graphic t-shirt for men. The t-shirt is in coffee brown colour features Big Bad Wolf graphic print. Designed in premium quality 100% cotton jersey, it gives the perfect fit. The t-shirt has a round neckline and short sleeves.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S133RNM79A01/1_d.jpg","399","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685553/CD20250/","A133RNM0EF16","Mustard Yellow Round Neck T-shirt","A solid mustard yellow colour round neck t-shirt for men. The coloured tee features round neck and short sleeves. Style the t-shirt in summer a jacket and loafewith your favourite denims.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM0EF16/1_d.jpg","199","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685554/CD20250/","S133RNM74201","Dry Tobacco Hell-yeah T-shirt","A dry tobacco round neck t-shirt featuring Hell-Yeah graphic print on the front. Pair this short sleeves t-shirt with your favourite jeans for a rocking style statement.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S133RNM74201/1_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685555/CD20250/","A133RNM0BD03","Black T-shirt With Crew Neck","A crew neck plain black t-shirt with short sleeves. It features a small ticket pocket at the left chest with contrast black bar-tacks. It is also designed with contrast colour piping on the collar band at the back. Team it up with dark brown jacket and denims for a refined style statement.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM0BD03/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685556/CD20250/","A133RNM10401","Music Till Death Graphic T-shirt","A round neck t-shirt in peacock green featuring Music Till Death graphic print. Don the tee with washed denims and a fitted jacket to declare music as the reason for existence on a soulful evening.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM10401/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685557/CD20250/","A133RNM19201","Cursed Printed Black Graphic T-shirt","A round neck t-shirt in black colour featuring Cursed graphic print. Wear this trendy tee paired with faded colour denims.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM19201/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685558/CD20250/","A133RNM10605","Mighty Sabu Graphic T-shirt","A black round neck t-shirt featuring Mighty Sabu graphic print. Be as mighty as Sabu donning this tee with dark blue denims and casual footwear.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A133RNM10605/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685559/CD20250/","A133RNM00901","Boomereng Printed Fresh Yellow Graphic T-shirt","A round neck t-shirt in fresh yellow colour featuring Boomereng graphic print. Wear this trendy tee paired with faded colour denims.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM00901/1_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685560/CD20250/","A12PPRM05608","Dark Brown Melange Mens Plain T-shirt","A basic solid colour t-shirt for men. The tee is dark brown melange and features round neck and short sleeves. A very stylish way to carry off solid t-shirts is to wear them with casual blazeand penny loafers. Impressive!","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A12PPRM05608/5_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685561/CD20250/","S133RNM69201","Vintage Beer Teal Graphic T-shirt","Some fun and witty statements raise the bar for intellectual combats. Provoke a few with this teal coloured Vintage Beer graphic print t-shirt. The graphic print t-shirt features round neckline and short sleeves.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/S133RNM69201/1_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685562/CD20250/","A133RNM0C103","China Red T-shirt With Raglan Sleeves","A round neck t-shirt in china red colour. The t-shirt features raglan sleeves in contrast colour. Style the tee with dark blue denims for a relaxed evening.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0C103/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685563/CD20250/","A12PPRM06A06","Green Yellow Logo Mens Casual Tee","This sporty t shirt is designed with contrast cut n sew panels that adds to the style of this tee. It also features a high quality HD logo printed on the chest. Pair this t shirt with denims or shorts for a vibrant sporty look.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A12PPRM06A06/5_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685564/CD20250/","S133RNM68C01","Ze Original Red Graphic T-shirt","The cool or the careless both have a lot in common. Flaunt an alternate attitude in this red graphic print t-shirt. The t-shirt features round neckline and short sleeves.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/S133RNM68C01/1_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685565/CD20250/","A133RNM10602","Chacha Choudharys Multi-coloured AvataGraphic T-shirt","A black round neck t-shirt featuring Chacha Choudhary's Multi-Coloured Avatagraphic print. Bring back memories of your childhood with this trendy tee paired with your favourite denims and casual footwear.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A133RNM10602/1_d.jpg","399","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685566/CD20250/","A133RNM10607","Sabu Graphic T-shirt","A round neck t-shirt in black colour featuring Sabu graphic print. Don the ever-mighty and servile Sabu with this trendy tee paired with wash denims.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM10607/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685567/CD20250/","S133RNM68701","Dont Angry Me Yellow Graphic T-shirt","Not really the best day to mess with you? Carry the message on your t-shirt! Put on dark glasses to shade the fiery eyes and move around in the Don't Angry Me T-shirt. The t-shirt features round neck and short sleeves.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/S133RNM68701/1_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685568/CD20250/","A133RNM10807","Murder In Perspective Graphic T-shirt","A dark grey round neck t-shirt featuring Murder In Perspective graphic print. Don this tee with washed denims and casual footwear for a relaxed outing.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM10807/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685569/CD20250/","S133RNM6E801","Jaipur Collage Printed Round Neck T-shirt","A fashion t-shirt in refreshing red colour. The t-shirt features pictorial collage print of the city of Jaipur and has round neckline. Bring alive a rich cultural passion with a tinge of pop art. For the casual and comfortable summeyou can style the t-shirt with golf shorts and colourful flip flops.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S133RNM6E801/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685570/CD20250/","A133RNM0E401","White Solid Round Neck T-shirt With Pocket","A solid white t-shirt for men. The plain white t-shirt is one of our basic needs of any day and especially summers. This t-shirt features round neck and short sleeves and has contrast colour fabric binding detail at inner neck with lycra rib and a stylised pocket. Wear the t-shirt with anything that is comfortable and it spells inherent style.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0E401/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685571/CD20250/","A133RNM0C009","Golden Yellow Ringer T-shirt","A round neck t-shirt in golden yellow colour. The shirt features short sleeves and contrast colour ribbing detail at sleeve bands and neckline. Style the tee with dark blue denims for a casual outing.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM0C009/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685572/CD20250/","S133RNM68B01","Don Ko Pakarna Black Graphic T-shirt","The formal black colour and silhouette print seals the secret deal. Now it is practically impossible to catch the don. The t-shirt features round neckline and short sleeves.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/S133RNM68B01/1_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685573/CD20250/","A133RNM13101","Chacha Choudhary Graphic T-shirt","A scarlet red round neck t-shirt featuring Chacha Choudhary graphic t-shirt. Be witty and wise like the loving Chacha donning this tee with dark blue denims and casual footwear.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A133RNM13101/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685574/CD20250/","A133RNM10603","Chacha Choudharys AvataGraphic T-shirt","A black round neck t-shirt featuring Chacha Choudhary's Avatagraphic print. Bring back memories of your childhood with this trendy tee paired with your favourite denims and casual footwear.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM10603/1_d.jpg","399","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685575/CD20250/","S133RNM6DC01","Marines Printed Round Neck T-shirt","A graphic printed t-shirt for men in black. The t-shirt features round neck and short sleeves. It has stylish graphic printed on the chest. Style the t-shirt with denims and sneakers.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S133RNM6DC01/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685576/CD20250/","A133VNM00606","Petrol Blue And Navy Blue V-neck T-shirt - Full Sleeves","A solid colour V-neck t-shirt for men. The t-shirt features full sleeves with stylised contrast colour insert detailing at inner side of neck and sleeves. The neck trim of the t-shirt is made of 1x1 lycra. Style the t-shirt under a smart casual jacket and denims for casual impressions.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A133VNM00606/1_d.jpg","349","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685577/CD20250/","A133RNM0C007","Crimson Red Ringer T-shirt","A round neck t-shirt in crimson red colour. The shirt features short sleeves and contrast colour ribbing detail at sleeve bands and neckline. Style the tee with dark blue denims for a casual outing.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0C007/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685578/CD20250/","A133RNM10001","Business Man Graphic T-shirt","A round neck t-shirt in royal blue colour featuring Business Man graphic print. Style this trendy tee with ice blue denims and canvas shoes for a casual outing.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM10001/1_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685579/CD20250/","A133RNM0BD02","Anthracite T-shirt With Crew Neck","A crew neck plain anthra grey t-shirt with short sleeves. It features a small ticket pocket at the left chest with contrast black bar-tacks. It is also designed with contrast colour piping on the collar band at the back. Team it up with dark brown jacket and denims for a refined style statement.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM0BD02/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685580/CD20250/","S133RNM67C01","Good Vs Evil Printed Round Neck T-shirt","Funny Witty and yes it defines you. Sport around some intelligent fun in this round neck graphic printed t-shirt. The T-shirt features round neck and short sleeves. Style the t-shirt with washed denims and your personal attitude.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/S133RNM67C01/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685581/CD20250/","S133RNM74A01","Dry Tobacco 2nd Battalion T-shirt","A dry tobacco round neck t-shirt featuring 2nd Battalion graphic print on the front. Pair this short sleeves t-shirt with combat green trousefor a relaxed outing.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/S133RNM74A01/4_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685582/CD20250/","A133RNM0BD01","Crimson Red Solid Round Neck T-shirt With Pocket","A round neck plain crimson red t-shirt with short sleeves. It features a small ticket pocket at the left chest with contrast black bartacks. It is also designed with contrast black piping on the collar band at the back. Team it up with dark brown jacket and denims for a refined style statement.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0BD01/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685583/CD20250/","A133RNM0E404","Scarlet Red Solid Round Neck T-shirt With Pocket","A round neck plain scarlet red t-shirt with short sleeves. It features a small ticket pocket at the left chest with contrast black bartacks. It is also designed with contrast black piping on the collar band at the back. Team it up with dark brown jacket and denims for a refined style statement.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0E404/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685584/CD20250/","A133RNM0F103","Deep Red Henley Neck T-shirt - Roll Up Sleeves","A solid colour deep red t-shirt. The tee features roll sleeves with buttoned tabs and henley neck detailing with navy colour knitted rib detailing at inner placket. Style the tee with cool denims.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0F103/8_d.jpg","299","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685585/CD20250/","INK3RNM15114","Scarlet Red Solid Round Neck T-shirt","A scarlet red solid colour t-shirt for men. Constructed in soft cotton the t-shirt gives a luxurious fit. Pair it with blue jeans and canvas shoes for a casual outing.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/INK3RNM15114/1_d.jpg","199","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685586/CD20250/","A133RNM0E402","Dry Tobacco Solid Round Neck T-shirt With Pocket","A round neck plain dry tobacco t-shirt with short sleeves. It features a small ticket pocket at the left chest with contrast purple bartacks. It is also designed with contrast purple piping on the collar band at the back. Team it up with dark brown jacket and denims for a refined style statement.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0E402/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685587/CD20250/","S123RNM39201","White Round Neck T-shirt With Art Print","Cool casual t-shirt for men printed with art statement. The short sleeve t-shirt features round neck with a vintage art chest print. Pair this t-shirt with shorts and flip flops or linen trousefor a comfortable style statement.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S123RNM39201/18_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685588/CD20250/","A12PPRM06E06","White Green Velocity Mens Casual Tee","This sporty t shirt is designed with contrast cut n sew panels that adds to the style of this tee. It also features a high quality HD prints on the chest. Pair this t shirt with denims or shorts for a vibrant sporty look.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A12PPRM06E06/1_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685589/CD20250/","INK3RNM92620","White Lolynaut Graphic Print T-shirt","A bit of comic imagination lays the foundation for this Lolynaut graphic print t-shirt for men. The comfort fit bright hued t-shirt features round neck and short sleeves. Your basic clothing turns stylish as you sport this t-shirt with denims and loafers.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/INK3RNM92620/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685590/CD20250/","A133RNM13001","The Razor Graphic T-shirt","A scarlet red round neck t-shirt featuring The Razor graphic print. For the real man in you don the moustache and spread the word around in this trendy tee paired with dark blue denims and casual footwear.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM13001/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685591/CD20250/","A133RNM0FB01","Cheersss Graphic T-shirt","A round neck golden yellow t-shirt featuring Cheersss graphic t-shirt. Go on a non-ending toast-raising and gulp it all down with this trendy tee paired with dark blue denims.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0FB01/1_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685592/CD20250/","A133RNM13E01","Skate Or Die Graphic T-shirt","A scarlet red round neck t-shirt featuring Skate Or Die graphic print. Be fearless be fun don this tee with dark blue denims and canvas shoes for an amazing day under the sun.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM13E01/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685593/CD20250/","A12PPRM05508","Dark Brown Melange Mens Plain T-shirt","A basic solid colour t-shirt for men. The tee is dark brown melange and features round neck and short sleeves. A very stylish way to carry off solid t-shirts is to wear them with casual blazeand penny loafers. Impressive!","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A12PPRM05508/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685594/CD20250/","A133RNM0E403","Green Plain Round Neck T-shirt","A green round neck t-shirt for casual wear. The t-shirt features self fabric binding detail at inner neck. Style the t-shirt under a fitted blazer and jeans for a refined style statement.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A133RNM0E403/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685595/CD20250/","S133RNM79001","Transformation Graphic T-shirt","Once wanted is now voted! Stand against this vicious pattern governing our nation donning this purple round neck t-shirt featuring Transformation graphic print on the front.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/S133RNM79001/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685596/CD20250/","A12PPRM06906","Green Yellow Active Mens Casual Tee","This sporty t shirt is designed with contrast cut n sew panels that adds to the style of this tee. It also features a high quality HD prints on the chest. Pair this t shirt with denims or shorts for a vibrant sporty look.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A12PPRM06906/5_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685597/CD20250/","A13PPRM04D00","Palm Beach","Refreshing new colour and graphic t-shirt for men with bio wash. The t-shirt is designed in super soft cotton and features short sleeves. Get in this trendy t-shirt and style it with jeans or cargo shorts as go out for a fashion stroll.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A13PPRM04D00/6_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685598/CD20250/","A12PPRM07702","Red White Rush Mens Casual Tee","This sporty t shirt is designed with contrast cut n sew panels that adds to the style of this tee. It also features a high quality HD prints on the chest. Pair this t shirt with denims or shorts for a vibrant sporty look.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A12PPRM07702/5_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685599/CD20250/","S133RNM75901","Fresh Yellow SkateboardeBreaking Rules T-shirt","A fresh yellow round neck t-shirt featuring SkateboardeBreaking Rules graphic print on the front. Pair this short sleeves t-shirt with slim fit denims to exhibit a cool fashion statement.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/S133RNM75901/1_d.jpg","299","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685600/CD20250/","A13PPRM09200","Beach House","A vibrant graphic print t-shirt for men. The bio wash t-shirt has short sleeves and round neck line. Comfortable and yet stylish a good t-shirt is something that carries your style as a personal order.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A13PPRM09200/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685601/CD20250/","S133RNM6FD01","Red Come Together Printed T-shirt","Quirky and outrageously witty is this round neck tee for men. Splash in some graphic printed t-shirt in refreshing summer colours. The t-shirt features round neck and short sleeves. Bring alive comfort and effortless style as you move around the day in the tee matched to your favourite denims.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/S133RNM6FD01/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685602/CD20250/","INK3RNM15105","Olive Round Neck T-shirt","A solid olive colour round neck t-shirt for men. The coloured tee features round neck and short sleeves. Style the t-shirt in summer a jacket and loafewith your favourtite denims.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/INK3RNM15105/1_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685603/CD20250/","A12PPRM07602","Red White Logo Mens Casual Tee","This sporty t shirt is designed with contrast cut n sew panels that adds to the style of this tee. It also features a high quality HD logo printed on the chest. Pair this t shirt with denims or shorts for a vibrant sporty look.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A12PPRM07602/5_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685604/CD20250/","S12PPRM09106","Dark Green Yellow Mens Stretch Tee","A dark green t-shirt for men. The solid green t-shirt features a fine yellow piping and at neckline at cuffs that adds an attitude for you. Style the round neck t-shirt with denims as you go out to catch the weather report.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/S12PPRM09106/7_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685605/CD20250/","A12PPRM07202","Red Fresh Yellow Logo Mens Casual Tee","This sporty t shirt is designed with contrast cut n sew panels that adds to the style of this tee. It also features a high quality HD logo printed on the chest. Pair this t shirt with denims or shorts for a vibrant sporty look.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A12PPRM07202/5_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685606/CD20250/","S12PPRM09302","Scarlet Red Navy Mens Stretch Tee","A scarlet red t-shirt for men. The solid red t-shirt features a fine navy piping at neckline and at cuffs that adds an attitude for you. Style the round neck t-shirt with denims as you go out to catch the weather report.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S12PPRM09302/7_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685607/CD20250/","S133RNM67001","Just Dismantle It Print Modal Round Neck Tee","The white goes to the top of your priority list. A white colour Just Dismantle It graphic print t-shirt for men. The luxurious fabric of the round neck tee gives comfort and an elegant style. The t-shirt paiexcellently with any of your favourite denims and your lazy to walk footwear.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S133RNM67001/1_d.jpg","399","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685608/CD20250/","S133RNM68F01","Timber Wolves Dry Tobacco Graphic T-shirt","Some fun and witty statements raise the bar for intellectual combats. Provoke a few with this graphic printed t-shirt in happy fresh colour. The graphic print t-shirt features round neckline and short sleeves.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/S133RNM68F01/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685609/CD20250/","A12PPRM07102","Red Fresh Yellow Infinity Mens Casual Tee","This sporty t shirt is designed with contrast cut n sew panels that adds to the style of this tee. It also features a high quality HD prints on the chest. Pair this t shirt with denims or shorts for a vibrant sporty look.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A12PPRM07102/5_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685610/CD20250/","S133RNM6AE01","Hidden Dragon Printed Round Neck T-shirt","Contrast fun and attitude with panache. A scarlet red colour Hidden Dragon graphic printed t-shirt. The cool t-shirt features round neck and short sleeves.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S133RNM6AE01/1_d.jpg","349","Home Men Tees Graphics"
"http://affiliates.tyroodr.com/z/1685611/CD20250/","A133RNM0EC27","Navy Blue Round Neck T-shirt","A round neck t-shirt in navy blue colour. The shirt features short sleeves and ribbing detail at sleeve bands and neckline. Style the tee with dark blue denims for a casual outing.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A133RNM0EC27/1_d.jpg","199","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685612/CD20250/","A133RNM0A207","White Henley Neck T-shirt - Short Sleeves","A solid color white t-shirt. The tee features short sleeves with buttoned tabs and henley neck detailing with white color knitted rib detailing at inner placket. Style the tee with cool denims.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM0A207/12_d.jpg","249","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685613/CD20250/","A133VNM00602","Deep Purple And Grey Melange V-neck T-shirt - Full Sleeves","A solid colour V-neck t-shirt for men. The t-shirt features full sleeves with stylised contrast colour insert detailing at inner side of neck and sleeves. The neck trim of the t-shirt is made of 1x1 lycra. Style the t-shirt under a smart casual jacket and denims for casual impressions.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A133VNM00602/1_d.jpg","399","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685614/CD20250/","A133RNM0EF03","Royal Blue Round Neck T-shirt","A solid royal blue colour round neck t-shirt for men. The coloured tee features round neck and short sleeves. Style the t-shirt in summer a jacket and loafewith your favourite denims.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A133RNM0EF03/1_d.jpg","199","Home Men Tees Plain Tees"
"http://affiliates.tyroodr.com/z/1685615/CD20250/","A133RNM00102","White Round Neck T-shirt","A white round neck t-shirt for casual wear. The t-shirt features self fabric binding detail at inner neck. Style the t-shirt under a fitted blazer and jeans for a refined style statement.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A133RNM00102/1_d.jpg","199","Home Men Tees Plain Tees"
